,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_coef_of_variation,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.keep_score,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_coef_of_variation,angling_risk_task_always_sunny.release_loss_percent,angling_risk_task_always_sunny.release_score,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.log_ll,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.num_trials,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.log_ll,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.num_trials,columbia_card_task_hot.probability_sensitivity,go_nogo.acc,go_nogo.bias,go_nogo.commission_errors,go_nogo.dprime,go_nogo.go_acc,go_nogo.go_rt,go_nogo.nogo_acc,go_nogo.omission_errors,hierarchical_rule.acc,hierarchical_rule.avg_rt,hierarchical_rule.avg_rt_error,hierarchical_rule.missed_percent,hierarchical_rule.post_error_slowing,hierarchical_rule.score,hierarchical_rule.std_rt,hierarchical_rule.std_rt_error,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_acc,information_sampling_task.Decreasing_Win_boxes_opened,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Decreasing_Win_total_points,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_acc,information_sampling_task.Fixed_Win_boxes_opened,information_sampling_task.Fixed_Win_motivation,information_sampling_task.Fixed_Win_total_points,keep_track.score,kirby.exp_discount_rate,kirby.exp_discount_rate_large,kirby.exp_discount_rate_medium,kirby.exp_discount_rate_small,kirby.exp_match_pct,kirby.exp_match_pct_large,kirby.exp_match_pct_medium,kirby.exp_match_pct_small,kirby.hyp_discount_rate,kirby.hyp_discount_rate_large,kirby.hyp_discount_rate_medium,kirby.hyp_discount_rate_small,kirby.hyp_match_pct,kirby.hyp_match_pct_large,kirby.hyp_match_pct_medium,kirby.hyp_match_pct_small,kirby.percent_patient,kirby.percent_patient_large,kirby.percent_patient_medium,kirby.percent_patient_small,kirby.warnings,ravens.score,simple_reaction_time.avg_rt,simple_reaction_time.missed_percent,simple_reaction_time.std_rt,two_stage_decision.avg_rt,two_stage_decision.missed_percent,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance
s207,32.0,5.4160256031,0.2,100.0,24.8181818182,6.9531518282,0.2666666667,521.0,4.9166666667,-0.0050505051,1,-21.586619559,-0.015212121200000001,12,-0.2828282828,11.3333333333,0.0974683544,0,-30.9377970935,-0.0028691983,12,-1.6455696202999999,1.0,0.0,0.0,5.5274822231,1.0,312.0,1.0,0.0,0.5166666667,721.0,782.0,0.0,-7.4230769231,93,183.3322767618,176.6035123888,0.7067550659,0.8,8.1,0.0014992249,1080.0,0.9980468750000001,1.0,21.0,0.0015316557,200.0,0.6428571429000001,0.9967484003,0.9967484003,0.9975981938,0.9984583584000001,1.0,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0006903211000000001,1.0,1.0,1.0,1.0,0.6428571429000001,0.5,0.6000000000000001,0.8,"['Incorrect number of total trials for worker_id:s207', 'Incorrect number of trials in small condition for worker_id:s207', 'Incorrect number of trials in medium condition for worker_id:s207', 'Incorrect number of trials in large condition for worker_id:s207']",4,296.0,0.0,37.8960503302,677.98,0.0,0.9082706336,-0.5231408664,0.3496040359
s209,10.0,,0.0,0.0,26.1904761905,10.9435782431,0.30000000000000004,525.0,9.3333333333,-0.1264705882,0,-35.2069278058,-0.0067058824,12,1.3235294118,17.6666666667,0.1833333333,0,-36.0528991751,0.00025,12,-1.1875,0.9485714286,-1.5085441073,0.6000000000000001,2.5103940084,1.0,360.0,0.4,0.0,0.4555555556,722.0,758.5,0.0,11.5294117647,82,155.2838650387,156.478321757,,,,,,,,,,,0.5,0.866,0.9368117971000001,0.8834645520000001,0.866,0.9285714286000001,0.75,1.0,1.0,0.25,0.25,0.1988176822,0.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"['Incorrect number of total trials for worker_id:s209', 'Incorrect number of trials in small condition for worker_id:s209', 'Incorrect number of trials in medium condition for worker_id:s209', 'Incorrect number of trials in large condition for worker_id:s209']",4,318.0,0.0,94.5417339563,659.2,0.0,-0.4604330672,-0.3589844513,-0.5216638958
s212,,,,,,,,,21.6666666667,-0.25,1,348.3793926866,-1.526556659e-16,12,0.0,21.692307692299998,0.0702564103,0,-26.3225961466,-0.0001435897,13,-1.0384615385,0.9771428571,-0.8280421204,0.2,3.339326708,0.9937500000000001,371.0,0.8,0.00625,0.55,831.0,873.0,0.0,-2.8181818182000002,99,247.8628989938,322.0508763772,,,,,,,,,,,0.6923076923,0.9844600706000001,0.9368117971000001,0.9844600706000001,0.9844600706000001,1.0,1.0,1.0,1.0,0.0158414076,0.0399243052,0.0158414076,0.0158414076,1.0,1.0,1.0,1.0,0.4285714286,0.25,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s212', 'Incorrect number of trials in small condition for worker_id:s212', 'Incorrect number of trials in medium condition for worker_id:s212', 'Incorrect number of trials in large condition for worker_id:s212']",7,372.0,0.0,69.3353568658,596.595,0.0,0.2716891849,0.1280980804,0.08188775620000001
s216,,,,,,,,,15.4166666667,-0.0790816327,2,-27.6688423175,-0.0227959184,12,-5.7602040816,15.0833333333,-0.24435483870000002,1,-29.5531045954,-0.0099354839,12,-4.564516129,0.9828571429,-0.6725662723,0.125,3.6458313052999998,0.9937106918,370.5,0.875,0.0062893082000000005,0.3687150838,630.0,677.0,0.0055555556,-71.0625,66,215.52368974,280.2449093718,0.6128288269000001,0.6000000000000001,9.9,0.0010091155,390.0,0.9140625,0.5,19.0,0.0014476207,0.0,0.6428571429000001,0.866,0.9368117971000001,0.8834645520000001,0.866,1.0,1.0,1.0,1.0,0.1988176822,0.0399243052,0.1988176822,0.25,0.9285714286000001,1.0,1.0,1.0,0.0714285714,0.25,0.0,0.0,"['Incorrect number of total trials for worker_id:s216', 'Incorrect number of trials in small condition for worker_id:s216', 'Incorrect number of trials in medium condition for worker_id:s216', 'Incorrect number of trials in large condition for worker_id:s216']",4,357.0,0.0,92.4161699513,624.09,0.0,-1.2060211363,0.1824392993,-0.38275954030000003
s218,58.5,26.1629509039,0.7142857143,40.0,30.3571428571,5.7056940906,0.5333333333,385.0,11.0,0.1375,1,-26.8967362022,-0.0126666667,12,-0.875,13.5,0.025454545500000002,0,-25.9539649422,-0.0019636364,12,-1.6909090909,0.9942857143,-0.5995073201000001,0.058823529400000005,4.3284675829,1.0,317.5,0.9411764706,0.0,0.4887640449,775.0,977.0,0.011111111100000001,-22.88,87,245.7508681043,323.7707652413,,,,,,,,,,,0.5384615385,0.92720086,0.9368117971000001,0.9538658187000001,0.9012813101,0.9285714286000001,1.0,1.0,1.0,0.1006192246,0.0399243052,0.06403124240000001,0.158113883,0.9285714286000001,1.0,1.0,1.0,0.2142857143,0.25,0.2,0.2,"['Incorrect number of total trials for worker_id:s218', 'Incorrect number of trials in small condition for worker_id:s218', 'Incorrect number of trials in medium condition for worker_id:s218', 'Incorrect number of trials in large condition for worker_id:s218']",6,271.0,0.0,63.8658165416,645.4030612245,0.02,0.059657846,0.47537626590000004,0.37186209410000004
s226,37.5,3.5355339059,0.33333333330000003,35.0,30.4761904762,8.2013355475,0.30000000000000004,610.0,11.4166666667,-0.0636363636,1,-30.8245635342,-0.0052727273,12,-3.8636363636,12.9166666667,-0.10416666670000001,0,-23.363578444,0.0053333333000000005,12,-1.375,0.9828571429,-0.7410151203,0.1538461538,3.5221827061,0.9938271605000001,296.0,0.8461538462,0.0061728395,0.4555555556,853.0,899.0,0.0,21.2777777778,82,182.7975207828,230.4770720223,,,,,,,,,,,0.6842105263,0.9844600706000001,0.9368117971000001,0.9844600706000001,0.9844600706000001,1.0,1.0,1.0,1.0,0.0158414076,0.0399243052,0.0158414076,0.0158414076,1.0,1.0,1.0,1.0,0.4285714286,0.25,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s226', 'Incorrect number of trials in small condition for worker_id:s226', 'Incorrect number of trials in medium condition for worker_id:s226', 'Incorrect number of trials in large condition for worker_id:s226']",1,282.0,0.0,41.9202374314,,,,,
s233,,,,,,,,,8.9166666667,-0.22941176470000002,2,-30.9013100061,-0.0148235294,12,-4.0294117647,11.1538461538,0.1631578947,1,-30.5088475627,0.0028070175,13,-2.2807017544,0.96,-1.2407624822,0.3888888889,3.0459572586,1.0,302.0,0.6111111111,0.0,0.5277777778,951.0,1060.0,0.0,-1.0,95,257.4758506381,339.1608205334,0.7727680206,0.9,9.2,0.0007756982000000001,1310.0,0.80078125,1.0,16.5,0.0011491503000000001,200.0,0.6111111111,0.9967484003,0.9967484003,0.9975981938,0.9984583584000001,0.9285714286000001,1.0,1.0,0.8,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0006903211000000001,0.9285714286000001,1.0,1.0,0.8,0.5714285714,0.5,0.6000000000000001,0.6000000000000001,"['Incorrect number of total trials for worker_id:s233', 'Incorrect number of trials in small condition for worker_id:s233', 'Incorrect number of trials in medium condition for worker_id:s233', 'Incorrect number of trials in large condition for worker_id:s233']",5,320.0,0.0,48.6210646523,944.4141414141,0.01,-0.2108670704,0.7110866982,-0.4162009434
s237,40.625,12.9387292377,0.2,275.0,17.8571428571,7.8376381282,0.30000000000000004,350.0,10.3333333333,0.1257575758,1,-27.6139865097,-0.0043636364,12,-2.4545454545,12.25,0.19545454550000002,1,-6.1083578663,0.0005849802,12,-0.08102766800000001,0.9485714286,-0.8795365571,0.375,2.3963518422,0.9811320755,345.0,0.625,0.0188679245,0.3295454545,623.0,569.0,0.022222222200000002,-92.0,58,292.6096239267,270.3558812928,,,,,,,,,,,0.5294117647000001,0.92720086,0.9368117971000001,0.8834645520000001,0.9538658187000001,0.9285714286000001,1.0,1.0,1.0,0.1006192246,0.0399243052,0.1988176822,0.06403124240000001,0.9285714286000001,1.0,1.0,1.0,0.2142857143,0.25,0.0,0.4,"['Incorrect number of total trials for worker_id:s237', 'Incorrect number of trials in small condition for worker_id:s237', 'Incorrect number of trials in medium condition for worker_id:s237', 'Incorrect number of trials in large condition for worker_id:s237']",3,333.0,0.0,59.6689817861,525.8163265306,0.02,-0.6409063148,-0.07958708540000001,-1.0047735789
s238,42.7142857143,13.9249690091,0.125,247.0,24.1578947368,5.2415345282,0.36666666670000003,432.0,2.1666666667,0.05625,2,-9.8449482296,0.00075,12,-0.5,6.25,0.0323529412,1,-27.9802480516,-0.0035294118,12,-2.5588235294,0.9714285714,-0.6142289338,0.15789473680000002,3.2347538029,0.9871794872,487.5,0.8421052632,0.012820512800000001,0.5611111111,764.0,813.0,0.0,23.7083333333,101,138.9907005935,209.4099018152,0.6627759933,0.7000000000000001,7.4,0.001089941,990.0,0.984375,1.0,22.5,0.0010677099000000001,200.0,0.4666666667,0.92720086,0.9368117971000001,0.9538658187000001,0.9012813101,0.9285714286000001,1.0,1.0,1.0,0.1006192246,0.0399243052,0.06403124240000001,0.158113883,0.9285714286000001,1.0,1.0,1.0,0.2142857143,0.25,0.2,0.2,"['Incorrect number of total trials for worker_id:s238', 'Incorrect number of trials in small condition for worker_id:s238', 'Incorrect number of trials in medium condition for worker_id:s238', 'Incorrect number of trials in large condition for worker_id:s238']",0,402.0,0.0,59.9469074408,621.845,0.0,-0.4755661232,0.27483290790000003,-0.6352921575
s244,,,,,,,,,2.8333333333,0.0106666667,0,-8.4645642646,-0.0007466667,12,0.1466666667,3.0769230769,0.0076923077000000005,1,-23.1858491186,-0.0042461538,13,-1.5615384615,0.9714285714,-1.1111730132,0.2941176471,3.3051361967,1.0,352.0,0.7058823529,0.0,0.3988764045,874.0,673.0,0.011111111100000001,-45.6875,71,360.3504475791,264.2717414737,,,,,,,,,,,0.3684210526,0.9741544815000001,0.9368117971000001,0.9844600706000001,0.9908840670000001,0.7857142857,0.75,1.0,0.8,0.025234410000000002,0.25,0.0158414076,0.0014687276,0.7857142857,1.0,1.0,0.8,0.3571428571,0.0,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s244', 'Incorrect number of trials in small condition for worker_id:s244', 'Incorrect number of trials in medium condition for worker_id:s244', 'Incorrect number of trials in large condition for worker_id:s244']",3,344.0,0.0,39.3890367516,682.7628865979,0.03,0.20727740090000002,0.19679977170000001,0.1255180804
s254,27.6666666667,6.1535897382,0.1428571429,136.0,11.3333333333,3.941602705,0.2,252.0,6.1666666667,-0.0052238806,2,-17.626874669,-0.0057761194,12,-1.8246268657,10.7,0.2584507042,3,-21.6862428607,-0.0089295775,10,-3.8732394366,0.9885714286,-0.741094773,0.1,4.0452926771,1.0,356.0,0.9,0.0,0.65,898.0,1084.0,0.0,85.4,117,235.4798644858,282.9913043558,,,,,,,,,,,0.5333333333,0.9967484003,0.9967484003,0.9975981938,0.9984583584000001,1.0,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0006903211000000001,1.0,1.0,1.0,1.0,0.6428571429000001,0.5,0.6000000000000001,0.8,"['Incorrect number of total trials for worker_id:s254', 'Incorrect number of trials in small condition for worker_id:s254', 'Incorrect number of trials in medium condition for worker_id:s254', 'Incorrect number of trials in large condition for worker_id:s254']",7,339.0,0.0,81.6454497168,693.5,0.02,-0.2764137541,0.6628307639000001,-0.5298308034
s259,,,,,,,,,13.25,0.5202531646,2,-25.8940229571,-0.0066582278,12,-2.4282700422,17.25,-0.25,0,-36.9130913966,-0.0121568627,12,-2.2352941176,0.9314285714,-0.9060723851,0.4444444444,2.0915653679,0.974522293,388.0,0.5555555556,0.025477707000000002,0.3275862069,226.0,227.5,0.3555555556,-224.4545454545,38,603.5930332489,332.1128812128,,,,,,,,,,,0.6666666667000001,0.866,0.9368117971000001,0.8834645520000001,0.866,0.9285714286000001,0.75,1.0,1.0,0.25,0.25,0.1988176822,0.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"['Incorrect number of total trials for worker_id:s259', 'Incorrect number of trials in small condition for worker_id:s259', 'Incorrect number of trials in medium condition for worker_id:s259', 'Incorrect number of trials in large condition for worker_id:s259']",3,443.0,0.0,190.6829092811,,,,,
s262,,,,,,,,,10.5,-0.09066666670000001,0,-33.6644611671,-0.00576,12,1.0733333333,13.7857142857,0.033333333300000004,0,-50.3579452224,-0.0187407407,14,-2.7407407407,0.9657142857000001,-0.9275382828000001,0.2631578947,3.1223565671,0.9935897436000001,432.0,0.7368421053,0.006410256400000001,0.55,821.0,850.0,0.0,35.7894736842,99,174.0679819429,193.0497904815,,,,,,,,,,,0.2631578947,0.9997499962,0.9995999600000001,0.9920755777,0.9984583584000001,0.8571428571,0.75,0.8,1.0,0.0002011893,0.00029472250000000004,0.0017852514,0.0006903211000000001,0.8571428571,0.75,0.8,1.0,0.7857142857,1.0,0.6000000000000001,0.8,"['Incorrect number of total trials for worker_id:s262', 'Incorrect number of trials in small condition for worker_id:s262', 'Incorrect number of trials in medium condition for worker_id:s262', 'Incorrect number of trials in large condition for worker_id:s262']",4,425.0,0.0,106.6180350851,790.6565656566,0.01,0.2176157002,0.2583169114,0.7670322811
s265,28.6666666667,6.4291005073,0.25,62.0,18.7826086957,11.1108322319,0.2333333333,410.0,11.0833333333,0.0302083333,1,-32.473581546,0.0062916667,12,-3.6354166667000003,5.5,0.0277777778,1,-29.732556754,-0.0028444444,14,-1.7222222222,0.9371428571,-1.0388562391,0.5,2.0777124782,0.9811320755,349.5,0.5,0.0188679245,0.4131736527,635.0,628.0,0.0722222222,78.4,69,316.6386262095,349.9156703132,,,,,,,,,,,0.7333333333000001,0.9741544815000001,0.9368117971000001,0.9538658187000001,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.025234410000000002,0.0399243052,0.06403124240000001,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.3571428571,0.25,0.2,0.6000000000000001,"['Incorrect number of total trials for worker_id:s265', 'Incorrect number of trials in small condition for worker_id:s265', 'Incorrect number of trials in medium condition for worker_id:s265', 'Incorrect number of trials in large condition for worker_id:s265']",1,357.5,0.0133333333,134.5588765652,487.6976744186,0.14,-0.782568016,-0.0205397121,-0.3960781218
s269,,,,,,,,,9.9166666667,0.025,1,-15.8831235597,-0.0016666667,12,-5.875,17.461538461499998,0.0083333333,1,-21.9148628916,-0.0031666667,13,-4.0833333333,0.9771428571,-1.0446256807,0.25,3.4382308617,1.0,352.0,0.75,0.0,0.2944444444,505.0,501.0,0.0,237.0,53,233.3720237119,243.5372157455,,,,,,,,,,,0.8,0.9538658187000001,0.9368117971000001,0.9864806302,0.9538658187000001,0.8571428571,0.75,0.8,1.0,0.06403124240000001,0.25,0.0039683447,0.06403124240000001,0.8571428571,1.0,0.8,1.0,0.2857142857,0.0,0.4,0.4,"['Incorrect number of total trials for worker_id:s269', 'Incorrect number of trials in small condition for worker_id:s269', 'Incorrect number of trials in medium condition for worker_id:s269', 'Incorrect number of trials in large condition for worker_id:s269']",4,346.0,0.0,58.7576270687,663.65,0.0,1.2041655523,0.2859217492,1.2171692004
s273,,,,,,,,,9.75,-0.03,1,-22.7410694148,-0.0048000000000000004,12,-2.45,11.1666666667,0.0306451613,0,-21.1375622204,0.000516129,12,-1.3225806452,0.9942857143,-0.5594437423,0.05,4.4085947385,1.0,431.0,0.9500000000000001,0.0,0.3222222222,944.5,946.0,0.0,-35.2666666667,58,176.5400955128,222.6257716042,0.8220962524000001,1.0,12.5,0.0008248242,1250.0,0.984375,1.0,19.0,0.0012895344,100.0,0.6666666667000001,0.9741544815000001,0.9967484003,0.9844600706000001,0.9538658187000001,0.8571428571,1.0,1.0,1.0,0.025234410000000002,0.0024746160000000002,0.0158414076,0.06403124240000001,0.8571428571,1.0,1.0,1.0,0.4285714286,0.5,0.4,0.4,"['Incorrect number of total trials for worker_id:s273', 'Incorrect number of trials in small condition for worker_id:s273', 'Incorrect number of trials in medium condition for worker_id:s273', 'Incorrect number of trials in large condition for worker_id:s273']",7,408.0,0.0,25.1076457254,853.105,0.0,0.5466449593,0.41316138950000003,0.7142735554
s275,29.8,7.1902712049,0.1666666667,108.0,16.4761904762,7.9348537959000005,0.30000000000000004,328.0,18.3333333333,0.21818181820000002,0,-39.3205087331,0.0025454545,12,-2.9696969697,12.8333333333,-0.090625,1,-19.7547778311,0.00790625,12,0.4765625,0.9485714286,-0.9759327071,0.3888888889,2.5162977081999998,0.9872611465000001,300.0,0.6111111111,0.012738853500000001,0.2931034483,639.0,689.0,0.033333333300000004,51.6363636364,51,270.2663566362,330.0997549137,,,,,,,,,,,0.7333333333000001,0.92720086,0.9368117971000001,0.8834645520000001,0.9538658187000001,0.8571428571,0.75,1.0,1.0,0.1362805823,0.25,0.1988176822,0.06403124240000001,0.8571428571,1.0,1.0,1.0,0.1428571429,0.0,0.0,0.4,"['Incorrect number of total trials for worker_id:s275', 'Incorrect number of trials in small condition for worker_id:s275', 'Incorrect number of trials in medium condition for worker_id:s275', 'Incorrect number of trials in large condition for worker_id:s275']",2,314.0,0.0,86.2321400754,380.7121212121,0.01,-0.5599928699,0.2291593136,-0.2603085315
s277,,,,,,,,,9.75,0.1666666667,0,-28.7972134346,-0.0006666667,12,-2.25,22.3846153846,-0.0375,1,-27.1265855178,-0.00071875,13,-4.8046875,0.9828571429,-0.8480852938000001,0.1428571429,3.8313116354,1.0,255.5,0.8571428571,0.0,0.2833333333,612.0,581.0,0.0,-178.2222222222,51,193.892349352,241.0385226558,,,,,,,,,,,0.6842105263,0.9844600706000001,0.9368117971000001,0.9844600706000001,0.9844600706000001,1.0,1.0,1.0,1.0,0.0158414076,0.0399243052,0.0158414076,0.0158414076,1.0,1.0,1.0,1.0,0.4285714286,0.25,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s277', 'Incorrect number of trials in small condition for worker_id:s277', 'Incorrect number of trials in medium condition for worker_id:s277', 'Incorrect number of trials in large condition for worker_id:s277']",5,276.0,0.0,50.8199719554,,,,,
s284,,,,,,,,,20.8333333333,0.007462686600000001,1,-5.5137745302,0.0012238806,12,-3.3059701493,24.3333333333,0.1188596491,2,-19.3598050148,-0.000245614,12,-2.8114035088,0.9828571429,-0.8802965719,0.15789473680000002,3.7668890792000003,1.0,361.0,0.8421052632,0.0,0.5722222222000001,1002.0,1023.0,0.0,-27.6333333333,103,262.3961203358,247.2084355249,,,,,,,,,,,0.6923076923,0.9967484003,0.9967484003,0.9975981938,0.9984583584000001,1.0,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0006903211000000001,1.0,1.0,1.0,1.0,0.6428571429000001,0.5,0.6000000000000001,0.8,"['Incorrect number of total trials for worker_id:s284', 'Incorrect number of trials in small condition for worker_id:s284', 'Incorrect number of trials in medium condition for worker_id:s284', 'Incorrect number of trials in large condition for worker_id:s284']",8,367.0,0.0,200.7822521858,807.2731958763,0.03,0.906378942,0.055234672400000004,1.1122045992
s285,,,,,,,,,12.0833333333,0.029411764700000002,1,-21.067329718,-0.0041176471,12,-1.7647058824,16.538461538500002,0.2254716981,0,-41.8137655352,0.0036352201000000002,13,-2.5377358491,0.9714285714,0.45189725700000005,0.0,4.6236877091,0.9685534591,404.0,1.0,0.0314465409,0.4804469274,981.0,964.0,0.0055555556,27.8947368421,86,376.3463297522,355.2223167865,0.7300182343,0.7000000000000001,8.0,0.0013440289,950.0,0.8684120178,1.0,5.0,0.001416832,100.0,0.7647058824,0.866,0.9368117971000001,0.932596148,0.866,0.8571428571,0.75,0.8,1.0,0.25,0.25,0.056120869000000004,0.25,0.9285714286000001,1.0,0.8,1.0,0.0714285714,0.0,0.2,0.0,"['Incorrect number of total trials for worker_id:s285', 'Incorrect number of trials in small condition for worker_id:s285', 'Incorrect number of trials in medium condition for worker_id:s285', 'Incorrect number of trials in large condition for worker_id:s285']",4,343.0,0.0,110.0885262123,762.6212121212,0.01,0.20236768100000002,0.23700417940000001,-0.135706129
s286,,,,,,,,,6.8333333333,0.153902439,2,-23.117232383,-0.005336585400000001,12,-2.4097560976,8.6666666667,0.2071428571,3,-8.7877749512,0.0077142857,9,-9.2857142857,0.9942857143,-0.5995073201000001,0.058823529400000005,4.3284675829,1.0,369.0,0.9411764706,0.0,0.39080459770000003,990.0,1035.5,0.033333333300000004,175.5555555556,68,354.9296963241,444.2386341383,,,,,,,,,,,0.3846153846,0.9982480701,0.9967484003,0.9997499962,0.9984583584000001,0.8571428571,0.75,1.0,1.0,0.0007055965,0.0024746160000000002,0.0002011893,0.0006903211000000001,0.8571428571,0.75,1.0,1.0,0.7857142857,0.75,0.8,0.8,"['Incorrect number of total trials for worker_id:s286', 'Incorrect number of trials in small condition for worker_id:s286', 'Incorrect number of trials in medium condition for worker_id:s286', 'Incorrect number of trials in large condition for worker_id:s286']",1,383.0,0.0,69.9134600195,691.29,0.0,-0.4120924978,-0.2026085857,-0.36119491940000004
s291,14.0,4.0987803064,0.1428571429,64.0,9.8076923077,3.1498473711,0.1333333333,245.0,6.0833333333,0.12035573120000001,0,-30.4199158495,-0.0093596838,12,-1.6739130435,9.1666666667,0.312244898,3,-27.9289607068,-0.0106122449,12,-2.9540816327,0.9942857143,-0.5995073201000001,0.058823529400000005,4.3284675829,1.0,379.0,0.9411764706,0.0,0.3823529412,1295.0,1111.0,0.0555555556,-215.0,65,521.8192602661,516.4713357577,,,,,,,,,,,0.8,0.9741544815000001,0.9368117971000001,0.9538658187000001,0.9844600706000001,0.8571428571,0.75,1.0,1.0,0.025234410000000002,0.25,0.06403124240000001,0.0158414076,0.8571428571,1.0,1.0,1.0,0.2857142857,0.0,0.2,0.6000000000000001,"['Incorrect number of total trials for worker_id:s291', 'Incorrect number of trials in small condition for worker_id:s291', 'Incorrect number of trials in medium condition for worker_id:s291', 'Incorrect number of trials in large condition for worker_id:s291']",3,437.0,0.0,235.8209788252,,,,,
s294,,,,,,,,,11.4166666667,0.017721519,2,-14.4923416244,-0.0047510549,12,-2.0189873418,10.0714285714,0.0357142857,1,-17.0917086673,-0.0014117647,14,-3.4852941176,0.9885714286,-0.7715503814,0.1111111111,3.9843814604,1.0,342.0,0.8888888889000001,0.0,0.5810055866,636.5,641.0,0.0055555556,-15.4827586207,104,148.085813434,127.4538913271,,,,,,,,,,,0.7142857143,0.9741544815000001,0.9368117971000001,0.9538658187000001,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.025234410000000002,0.0399243052,0.06403124240000001,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.3571428571,0.25,0.2,0.6000000000000001,"['Incorrect number of total trials for worker_id:s294', 'Incorrect number of trials in small condition for worker_id:s294', 'Incorrect number of trials in medium condition for worker_id:s294', 'Incorrect number of trials in large condition for worker_id:s294']",6,286.0,0.0,40.4958322847,448.4292929293,0.01,-0.3220360594,0.1471387935,-0.6649879232
s295,,,,,,,,,11.1666666667,0.0791666667,1,-27.8742621628,-0.0121666667,12,-0.0416666667,14.75,0.47835820900000003,0,-39.341187655,0.0071492537,12,-0.2873134328,0.9371428571,-0.7398743774000001,0.3529411765,2.2345326425,0.9683544304,386.0,0.6470588235,0.0316455696,0.4011627907,590.0,588.0,0.044444444400000005,35.8571428571,69,369.61227179,289.4524718941,,,,,,,,,,,0.5384615385,0.9844600706000001,0.9368117971000001,0.9844600706000001,0.9984583584000001,0.9285714286000001,1.0,1.0,1.0,0.0158414076,0.0399243052,0.0158414076,0.0006903211000000001,0.9285714286000001,1.0,1.0,1.0,0.5,0.25,0.4,0.8,"['Incorrect number of total trials for worker_id:s295', 'Incorrect number of trials in small condition for worker_id:s295', 'Incorrect number of trials in medium condition for worker_id:s295', 'Incorrect number of trials in large condition for worker_id:s295']",5,368.0,0.0266666667,170.6263775932,,,,,
s301,,,,,,,,,7.75,0.3220930233,3,-21.2956060308,-0.0061860465,12,-4.0755813953,7.4285714286,0.2150812065,3,-30.9435613568,-0.0070904872,14,-2.4501160093,0.9942857143,-0.6148102836,0.0625,4.2978616559,1.0,275.0,0.9375,0.0,0.39444444440000004,699.0,706.0,0.0,28.4285714286,71,146.279949899,132.6156442746,,,,,,,,,,,0.5882352941,0.9844600706000001,0.9967484003,0.9844600706000001,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.0158414076,0.0024746160000000002,0.0158414076,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.5,0.5,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s301', 'Incorrect number of trials in small condition for worker_id:s301', 'Incorrect number of trials in medium condition for worker_id:s301', 'Incorrect number of trials in large condition for worker_id:s301']",2,292.0,0.0,32.9032324051,616.315,0.0,-0.2187250761,0.2977003603,-0.0120094676
