,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_coef_of_variation,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.keep_score,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_coef_of_variation,angling_risk_task_always_sunny.release_loss_percent,angling_risk_task_always_sunny.release_score,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.log_ll,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.num_trials,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.log_ll,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.num_trials,columbia_card_task_hot.probability_sensitivity,go_nogo.acc,go_nogo.bias,go_nogo.commission_errors,go_nogo.dprime,go_nogo.go_acc,go_nogo.go_rt,go_nogo.nogo_acc,go_nogo.omission_errors,hierarchical_rule.acc,hierarchical_rule.avg_rt,hierarchical_rule.avg_rt_error,hierarchical_rule.missed_percent,hierarchical_rule.post_error_slowing,hierarchical_rule.score,hierarchical_rule.std_rt,hierarchical_rule.std_rt_error,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_acc,information_sampling_task.Decreasing_Win_boxes_opened,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Decreasing_Win_total_points,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_acc,information_sampling_task.Fixed_Win_boxes_opened,information_sampling_task.Fixed_Win_motivation,information_sampling_task.Fixed_Win_total_points,keep_track.score,kirby.exp_discount_rate,kirby.exp_discount_rate_large,kirby.exp_discount_rate_medium,kirby.exp_discount_rate_small,kirby.exp_match_pct,kirby.exp_match_pct_large,kirby.exp_match_pct_medium,kirby.exp_match_pct_small,kirby.hyp_discount_rate,kirby.hyp_discount_rate_large,kirby.hyp_discount_rate_medium,kirby.hyp_discount_rate_small,kirby.hyp_match_pct,kirby.hyp_match_pct_large,kirby.hyp_match_pct_medium,kirby.hyp_match_pct_small,kirby.percent_patient,kirby.percent_patient_large,kirby.percent_patient_medium,kirby.percent_patient_small,kirby.warnings,ravens.score,simple_reaction_time.avg_rt,simple_reaction_time.missed_percent,simple_reaction_time.std_rt,two_stage_decision.avg_rt,two_stage_decision.missed_percent,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance
s163,30.0,,0.5,0.0,31.0,2.7529888064,0.33333333330000003,590.0,9.5,0.0204545455,0,-14.2914947657,0.0006060606,12,0.2954545455,8.0,5.551115123e-17,0,327.6098666101,-5.358669238e-16,12,0.0,0.9485714286,-0.7951980888,0.3157894737,2.5494074842,0.9807692308,439.0,0.6842105263,0.0192307692,0.6480446927,739.5,790.0,0.0055555556,-77.45,116,274.9635389486,237.1984765033,0.7493646622,0.8,10.2,0.0017475993,980.0,1.0,1.0,25.0,0.0019935497,200.0,0.5333333333,0.9967484003,0.9967484003,0.9975981938,0.9984583584000001,1.0,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0006903211000000001,1.0,1.0,1.0,1.0,0.6428571429000001,0.5,0.6000000000000001,0.8,"['Incorrect number of total trials for worker_id:s163', 'Incorrect number of trials in small condition for worker_id:s163', 'Incorrect number of trials in medium condition for worker_id:s163', 'Incorrect number of trials in large condition for worker_id:s163']",6,294.0,0.0,49.9611452635,367.79797979800003,0.01,0.0307712547,-0.1596887424,-0.4201461429
s165,51.4,18.2838726751,0.0,190.0,27.5,9.2252513872,0.33333333330000003,500.0,9.0,0.0904040404,2,-29.3788805455,-0.0110505051,12,-3.5757575758,4.9,-0.085,1,-17.6048695556,-0.0066,10,-0.9500000000000001,0.9828571429,-1.0137125971,0.2307692308,3.5000570289,1.0,353.0,0.7692307692,0.0,0.5277777778,800.0,823.0,0.0,-39.7,95,163.2784073228,148.8764437989,0.7208445072,0.8,6.0,0.0012282976000000001,1290.0,0.8639068604,1.0,13.6666666667,0.0014099986,300.0,0.6111111111,0.9012813101,0.9368117971000001,0.8834645520000001,0.9012813101,1.0,1.0,1.0,1.0,0.158113883,0.0399243052,0.1988176822,0.158113883,1.0,1.0,1.0,1.0,0.1428571429,0.25,0.0,0.2,"['Incorrect number of total trials for worker_id:s165', 'Incorrect number of trials in small condition for worker_id:s165', 'Incorrect number of trials in medium condition for worker_id:s165', 'Incorrect number of trials in large condition for worker_id:s165']",1,346.0,0.0,150.5422032354,727.44,0.0,-0.42045701890000003,-0.083661859,-0.5804930853
s168,,,,,,,,,25.0,0.0737373737,1,-22.1153770042,0.0023030303000000003,12,-4.095959596,19.0769230769,0.2064327485,2,-28.246377547,-0.0034736842,13,-4.6461988304,1.0,0.0,0.0,5.5274822231,1.0,306.5,1.0,0.0,0.5444444444000001,1040.0,1277.5,0.0,-69.32,98,427.3611767885,410.4988983279,0.6407468796,0.4,6.2,0.0019502327000000001,150.0,1.0,1.0,23.0,0.0021975742,300.0,0.8666666667,0.9967484003,0.9967484003,0.9975981938,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.5714285714,0.5,0.6000000000000001,0.6000000000000001,"['Incorrect number of total trials for worker_id:s168', 'Incorrect number of trials in small condition for worker_id:s168', 'Incorrect number of trials in medium condition for worker_id:s168', 'Incorrect number of trials in large condition for worker_id:s168']",7,304.0,0.0,48.9104089955,561.85,0.0,1.3086650238,-0.3606837621,1.2883800323
s170,34.0,9.8994949366,0.6000000000000001,41.0,25.0,8.0277297192,0.36666666670000003,454.0,9.9166666667,0.0489082969,2,-29.3920678151,-0.0120174672,12,-3.9541484716,15.0,0.28145161290000004,1,-29.9647749842,-0.0040322581,11,-4.9838709677,0.96,-1.3400446888,0.4666666667,2.8473928455,1.0,318.5,0.5333333333,0.0,0.4719101124,765.0,738.5,0.011111111100000001,-64.0769230769,84,239.0181469164,208.241403007,,,,,,,,,,,0.5,0.9967484003,0.9967484003,0.9975981938,0.9984583584000001,1.0,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0006903211000000001,1.0,1.0,1.0,1.0,0.6428571429000001,0.5,0.6000000000000001,0.8,"['Incorrect number of total trials for worker_id:s170', 'Incorrect number of trials in small condition for worker_id:s170', 'Incorrect number of trials in medium condition for worker_id:s170', 'Incorrect number of trials in large condition for worker_id:s170']",3,283.0,0.0,40.9739446984,,,,,
s173,,,,,,,,,11.25,0.1,1,-19.0728219203,-0.00175,12,-4.0,9.4285714286,0.2557065217,3,-26.4689694724,-0.0100434783,14,-4.8179347826,1.0,0.0,0.0,5.5274822231,1.0,293.0,1.0,0.0,0.7777777778,724.0,694.0,0.0,-11.1176470588,140,231.8370058392,195.797750177,0.7028138161,0.9,7.2,0.001737744,1550.0,0.9798177083,1.0,16.0,0.0034758292000000002,300.0,0.7692307692,0.9967484003,0.9967484003,0.9975981938,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.5714285714,0.5,0.6000000000000001,0.6000000000000001,"['Incorrect number of total trials for worker_id:s173', 'Incorrect number of trials in small condition for worker_id:s173', 'Incorrect number of trials in medium condition for worker_id:s173', 'Incorrect number of trials in large condition for worker_id:s173']",7,256.0,0.0,39.8387199042,656.7373737374,0.01,1.1392323437,-0.24323928120000002,0.6718194046
s179,38.3333333333,5.6862407031,0.25,72.0,23.2631578947,7.178997959,0.36666666670000003,410.0,13.9166666667,0.2807692308,1,-34.503142879,-0.0109230769,12,-6.2692307692,18.7272727273,0.4892857143,2,-30.7916927868,-0.0044285714,11,-3.9047619048,0.9885714286,-0.7715503814,0.1111111111,3.9843814604,1.0,319.0,0.8888888889000001,0.0,0.3798882682,708.0,700.0,0.0055555556,65.7142857143,68,190.5522264621,193.2380771576,,,,,,,,,,,0.6666666667000001,0.866,0.9368117971000001,0.9538658187000001,0.866,0.8571428571,0.75,1.0,1.0,0.25,0.25,0.06403124240000001,0.25,0.9285714286000001,1.0,1.0,1.0,0.0714285714,0.0,0.2,0.0,"['Incorrect number of total trials for worker_id:s179', 'Incorrect number of trials in small condition for worker_id:s179', 'Incorrect number of trials in medium condition for worker_id:s179', 'Incorrect number of trials in large condition for worker_id:s179']",6,314.0,0.0,48.0792026736,802.805,0.0,0.2895819122,0.1202147372,-0.0660099766
s180,,,,,,,,,5.6666666667,0.0762626263,1,-31.0404893308,-0.013616161600000001,12,-2.095959596,11.1111111111,0.0857142857,1,-16.9646226986,-0.0022857143,9,-5.1428571429,0.9942857143,-0.6148102836,0.0625,4.2978616559,1.0,363.0,0.9375,0.0,0.5865921788,763.0,841.0,0.0055555556,12.9166666667,105,151.9059968143,148.8079973208,,,,,,,,,,,0.8571428571,0.9844600706000001,0.9967484003,0.9844600706000001,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.0158414076,0.0024746160000000002,0.0158414076,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.5,0.5,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s180', 'Incorrect number of trials in small condition for worker_id:s180', 'Incorrect number of trials in medium condition for worker_id:s180', 'Incorrect number of trials in large condition for worker_id:s180']",8,302.0,0.0,46.8290623553,581.245,0.0,0.0071843110000000005,-0.2894653678,-0.07778422800000001
s182,,,,,,,,,10.1666666667,0.1390625,1,-24.8101625735,0.0026249999999999997,12,-2.2109375,9.4166666667,0.2174208145,0,-28.6981966988,-0.0035837104,12,-1.056561086,0.9771428571,-1.0704076942,0.2666666667,3.3866668348,1.0,357.0,0.7333333333000001,0.0,0.5444444444000001,1140.5,1238.5,0.0,-77.375,98,357.8231247372,359.1425307903,0.6593782425,0.8,4.5,0.0015476052000000001,1430.0,0.8656349182,1.0,9.0,0.0027242212000000003,400.0,0.6111111111,0.9538658187000001,0.9368117971000001,0.9538658187000001,0.9538658187000001,1.0,1.0,1.0,1.0,0.06403124240000001,0.0399243052,0.06403124240000001,0.06403124240000001,1.0,1.0,1.0,1.0,0.2857142857,0.25,0.2,0.4,"['Incorrect number of total trials for worker_id:s182', 'Incorrect number of trials in small condition for worker_id:s182', 'Incorrect number of trials in medium condition for worker_id:s182', 'Incorrect number of trials in large condition for worker_id:s182']",5,364.0,0.0,63.7650529834,836.4949494949,0.01,0.4214979968,-0.07860391330000001,0.4418606685
s184,,,,,,,,,9.4166666667,0.0652173913,1,-20.4801883288,-0.0038181818,12,-2.5928853755,10.8,0.0321428571,0,-19.8279286478,0.0007142857000000001,10,-1.4285714286,0.9771428571,-0.7427842993,0.15789473680000002,3.491864534,0.9935897436000001,299.0,0.8421052632,0.006410256400000001,0.33333333330000003,778.0,833.0,0.0,-14.3076923077,60,143.8182262559,167.5858689132,0.6199707031,0.9,6.6,0.0011679579,1540.0,0.9872233073000001,1.0,18.3333333333,0.0013768756,300.0,0.6842105263,0.9982480701,0.9967484003,0.9997499962,0.9984583584000001,0.9285714286000001,1.0,1.0,1.0,0.0007055965,0.0024746160000000002,0.0002011893,0.0006903211000000001,0.9285714286000001,1.0,1.0,1.0,0.7142857143,0.5,0.8,0.8,"['Incorrect number of total trials for worker_id:s184', 'Incorrect number of trials in small condition for worker_id:s184', 'Incorrect number of trials in medium condition for worker_id:s184', 'Incorrect number of trials in large condition for worker_id:s184']",7,264.0,0.0,71.249193452,857.695,0.0,-0.5145639962,-0.25613971950000003,0.029599226200000002
s187,,,,,,,,,3.5833333333,-0.1401408451,0,-31.42529464,0.00014084510000000002,12,-0.30516431920000003,20.0,-0.062008733600000004,0,-39.44984806,0.0033886463,12,-0.9475982533,0.9771428571,-0.7821716205,0.1764705882,3.4221422244,0.9936708861,377.0,0.8235294118,0.0063291139,0.34078212290000004,734.0,698.5,0.0055555556,-144.2307692308,61,285.8367612788,287.800602506,,,,,,,,,,,0.6428571429000001,0.9982480701,0.9967484003,0.9997499962,0.9984583584000001,0.7857142857,0.75,0.8,1.0,0.0007055965,0.0024746160000000002,0.0002011893,0.0006903211000000001,0.7857142857,0.75,0.8,1.0,0.8571428571,0.75,1.0,0.8,"['Incorrect number of total trials for worker_id:s187', 'Incorrect number of trials in small condition for worker_id:s187', 'Incorrect number of trials in medium condition for worker_id:s187', 'Incorrect number of trials in large condition for worker_id:s187']",4,415.0,0.0,120.0261788261,512.4242424242,0.01,-0.5480021262,-0.2087902787,-0.5167785083
s190,,,,,,,,,16.0833333333,0.06919191920000001,2,-24.8339694806,-0.0167676768,12,-3.3484848485,20.4166666667,0.0272727273,1,-31.9152542583,-0.0188379447,12,-1.3695652174,1.0,0.0,0.0,5.5274822231,1.0,363.0,1.0,0.0,0.4606741573,1576.0,1536.0,0.011111111100000001,-24.9473684211,82,579.4742183809,569.7610601645,0.7880249023,1.0,11.0,0.0015386767000000001,140.0,0.740009594,0.8,6.6,0.0019685525,600.0,0.7692307692,0.9997499962,0.9995999600000001,0.9997499962,0.9984583584000001,1.0,1.0,1.0,1.0,0.0002011893,0.00029472250000000004,0.0002011893,0.0006903211000000001,1.0,1.0,1.0,1.0,0.7857142857,0.75,0.8,0.8,"['Incorrect number of total trials for worker_id:s190', 'Incorrect number of trials in small condition for worker_id:s190', 'Incorrect number of trials in medium condition for worker_id:s190', 'Incorrect number of trials in large condition for worker_id:s190']",7,294.0,0.0,35.8081373811,696.6616161616,0.01,-0.7988046855000001,0.3327511308,-0.8724228657
s192,,,,,,,,,9.0833333333,0.0823529412,2,-20.7595699517,-0.0050588235,12,-2.1764705882,11.9090909091,0.11764705880000001,3,-17.2490864539,-0.0055294118,11,-2.8235294118,0.9885714286,-0.8264847475,0.1333333333,3.8745127282,1.0,380.0,0.8666666667,0.0,0.469273743,847.0,928.0,0.0055555556,65.5,84,156.3218504909,163.805573304,0.7634371758,0.9,8.9,0.0013707299,1370.0,1.0,1.0,19.5,0.0019002635,200.0,0.6000000000000001,0.9967484003,0.9967484003,0.9975981938,0.9984583584000001,1.0,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0006903211000000001,1.0,1.0,1.0,1.0,0.6428571429000001,0.5,0.6000000000000001,0.8,"['Incorrect number of total trials for worker_id:s192', 'Incorrect number of trials in small condition for worker_id:s192', 'Incorrect number of trials in medium condition for worker_id:s192', 'Incorrect number of trials in large condition for worker_id:s192']",8,358.0,0.0,56.157676988,662.725,0.0,0.8381988608000001,-0.12377135600000001,0.17915289010000002
s196,,,,,,,,,23.5833333333,0.0277272727,1,-21.0968478977,-0.0010545455,12,-1.4272727273,6.8461538462,0.0369565217,1,-16.9848891845,0.0033913043,13,0.22608695650000002,0.9828571429,-0.9610599390000001,0.2,3.6053623451,1.0,335.5,0.8,0.0,0.4,903.0,831.5,0.6666666667000001,217.375,24,295.4922906618,454.8650340555,,,,,,,,,,,0.5714285714,0.92720086,0.9368117971000001,0.9538658187000001,0.9012813101,0.9285714286000001,1.0,1.0,1.0,0.1006192246,0.0399243052,0.06403124240000001,0.158113883,0.9285714286000001,1.0,1.0,1.0,0.2142857143,0.25,0.2,0.2,"['Incorrect number of total trials for worker_id:s196', 'Incorrect number of trials in small condition for worker_id:s196', 'Incorrect number of trials in medium condition for worker_id:s196', 'Incorrect number of trials in large condition for worker_id:s196']",3,360.0,0.0,278.5917171505,340.3838383838,0.01,-0.6794538166,-0.2585374008,-0.7103053221000001
s198,31.25,10.307764064,0.33333333330000003,100.0,17.7894736842,4.8025334445,0.36666666670000003,318.0,13.0833333333,0.0095959596,1,-23.3959896477,-0.0002828283,12,-5.0757575758,11.9230769231,0.0147239264,2,-28.3632992376,-0.009509202500000001,13,-3.1901840491,0.9828571429,-0.9860512519,0.2142857143,3.5553797193000003,1.0,359.0,0.7857142857,0.0,0.5333333333,1533.5,1619.0,0.0,32.7826086957,96,277.8686580354,322.9068406515,,,,,,,,,,,0.8461538462,0.9538658187000001,0.9368117971000001,0.9538658187000001,0.9538658187000001,1.0,1.0,1.0,1.0,0.06403124240000001,0.0399243052,0.06403124240000001,0.06403124240000001,1.0,1.0,1.0,1.0,0.2857142857,0.25,0.2,0.4,"['Incorrect number of total trials for worker_id:s198', 'Incorrect number of trials in small condition for worker_id:s198', 'Incorrect number of trials in medium condition for worker_id:s198', 'Incorrect number of trials in large condition for worker_id:s198']",4,376.0,0.0,149.9765711433,603.555,0.0,-0.5189117881,0.056874186400000006,-0.6700904134
s205,,,,,,,,,6.3333333333,0.0103448276,1,-13.5088125689,-4.13793e-05,12,-1.6103448276,7.0,0.09166666670000001,1,-16.4322913955,-0.0036666667,11,-1.5277777778,0.9657142857000001,-1.1931745839,0.3529411765,3.1411330554,1.0,316.0,0.6470588235,0.0,0.5944444444,690.0,843.0,0.0,102.5,107,231.8562011407,253.6169292529,,,,,,,,,,,0.5333333333,0.9538658187000001,0.9368117971000001,0.9538658187000001,0.9538658187000001,1.0,1.0,1.0,1.0,0.06403124240000001,0.0399243052,0.06403124240000001,0.06403124240000001,1.0,1.0,1.0,1.0,0.2857142857,0.25,0.2,0.4,"['Incorrect number of total trials for worker_id:s205', 'Incorrect number of trials in small condition for worker_id:s205', 'Incorrect number of trials in medium condition for worker_id:s205', 'Incorrect number of trials in large condition for worker_id:s205']",4,274.0,0.0,42.78618536,523.365,0.0,0.4399247498,0.0981591752,0.5574964665000001
s206,46.0,9.8994949366,0.0,39.0,24.0952380952,4.9487853248,0.30000000000000004,487.0,17.1666666667,-0.0759090909,1,-21.3409493575,-0.0027636364,12,-5.2454545455,13.1666666667,0.0784090909,2,-20.62053115,0.004545454500000001,12,-1.6363636364,0.9428571429,-0.7160022841,0.33333333330000003,2.2934591667,0.9687500000000001,299.0,0.6666666667000001,0.03125,0.4189944134,729.0,801.5,0.0055555556,45.4210526316,75,228.2449687633,232.8750935286,,,,,,,,,,,0.5714285714,0.9967484003,0.9967484003,0.9975981938,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.5714285714,0.5,0.6000000000000001,0.6000000000000001,"['Incorrect number of total trials for worker_id:s206', 'Incorrect number of trials in small condition for worker_id:s206', 'Incorrect number of trials in medium condition for worker_id:s206', 'Incorrect number of trials in large condition for worker_id:s206']",6,362.5,0.0133333333,141.7726303332,,,,,
s207,45.3333333333,2.8867513459,0.25,89.0,21.0,3.5313720047,0.4,368.0,9.25,-0.057089552200000004,1,-17.9840644792,-0.0029552239,12,-2.0708955224,7.4,0.1011904762,1,-34.9617945463,-0.0094603175,15,-1.0952380952,0.9714285714,-1.0871426569,0.2777777778,3.3531969094000003,1.0,302.0,0.7222222222,0.0,0.5277777778,841.0,831.0,0.0,64.1363636364,95,187.9087946786,160.0483925417,0.8503906250000001,0.7000000000000001,17.6,0.0010587789000000001,210.0,0.9980468750000001,1.0,16.0,0.0011194291,100.0,0.7333333333000001,0.9967484003,0.9967484003,0.9844600706000001,0.9984583584000001,0.9285714286000001,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0158414076,0.0006903211000000001,0.9285714286000001,1.0,1.0,1.0,0.5714285714,0.5,0.4,0.8,"['Incorrect number of total trials for worker_id:s207', 'Incorrect number of trials in small condition for worker_id:s207', 'Incorrect number of trials in medium condition for worker_id:s207', 'Incorrect number of trials in large condition for worker_id:s207']",5,329.0,0.0,49.7396356174,604.605,0.0,1.1991253549,-0.4805545429,0.8575179449
s209,,,,,,,,,20.25,0.0607142857,1,-31.3219302007,0.0044761905,12,-4.25,20.6666666667,0.064,0,-18.6728167112,0.00064,12,-0.64,0.9657142857000001,-1.3335912481,0.4615384615,2.8602997268,1.0,337.0,0.5384615385,0.0,0.3672316384,762.0,754.0,0.0166666667,12.5,65,192.7937917928,195.9405845581,0.6441612244,0.8,4.9,0.0010165266,1410.0,0.7419358492,1.0,9.5,0.0012894897,400.0,0.33333333330000003,0.92720086,0.9368117971000001,0.9538658187000001,0.9012813101,0.9285714286000001,1.0,1.0,1.0,0.1006192246,0.0399243052,0.06403124240000001,0.158113883,0.9285714286000001,1.0,1.0,1.0,0.2142857143,0.25,0.2,0.2,"['Incorrect number of total trials for worker_id:s209', 'Incorrect number of trials in small condition for worker_id:s209', 'Incorrect number of trials in medium condition for worker_id:s209', 'Incorrect number of trials in large condition for worker_id:s209']",4,309.0,0.0,71.8446146113,730.965,0.0,0.44654799110000004,-0.20284572580000002,0.4061514605
s212,,,,,,,,,15.8333333333,-6.106226635e-16,1,316.4889360461,0.0,12,-5.0,19.8461538462,-0.17500000000000002,1,-24.134143036,0.0023125,13,-0.671875,0.9828571429,-0.9610599390000001,0.2,3.6053623451,1.0,366.5,0.8,0.0,0.5056179775,970.5,1138.0,0.011111111100000001,20.0,90,298.998966591,411.6704451153,,,,,,,,,,,0.5,0.9741544815000001,0.9967484003,0.9538658187000001,0.9844600706000001,0.8571428571,1.0,1.0,1.0,0.025234410000000002,0.0024746160000000002,0.06403124240000001,0.0158414076,0.8571428571,1.0,1.0,1.0,0.4285714286,0.5,0.2,0.6000000000000001,"['Incorrect number of total trials for worker_id:s212', 'Incorrect number of trials in small condition for worker_id:s212', 'Incorrect number of trials in medium condition for worker_id:s212', 'Incorrect number of trials in large condition for worker_id:s212']",6,431.0,0.0,191.7248939365,705.0909090909,0.01,0.1053714711,0.1189945993,0.3211113618
s216,30.0,0.0,0.0,90.0,29.1666666667,6.2426427285,0.4,490.0,21.4166666667,-0.1375,3,-19.1317904539,-0.005625,12,-2.2708333333,13.1666666667,0.1985074627,1,-27.4493376625,-0.0035074627,12,-2.3768656716,1.0,0.0,0.0,5.5274822231,1.0,379.5,1.0,0.0,0.4972067039,662.0,706.5,0.0055555556,29.3636363636,89,254.7055676663,317.6710890984,0.7559360027,0.7000000000000001,8.5,0.0010841185,790.0,1.0,1.0,25.0,0.0011911950000000001,200.0,0.7692307692,0.9538658187000001,0.9368117971000001,0.9538658187000001,0.9538658187000001,1.0,1.0,1.0,1.0,0.06403124240000001,0.0399243052,0.06403124240000001,0.06403124240000001,1.0,1.0,1.0,1.0,0.2857142857,0.25,0.2,0.4,"['Incorrect number of total trials for worker_id:s216', 'Incorrect number of trials in small condition for worker_id:s216', 'Incorrect number of trials in medium condition for worker_id:s216', 'Incorrect number of trials in large condition for worker_id:s216']",6,473.0,0.0,155.6158853838,738.595959596,0.01,-0.1498758718,0.045020813800000004,-0.412644147
s218,32.5,11.9023807142,0.4285714286,80.0,26.2941176471,7.5974066783000005,0.4333333333,427.0,8.9166666667,-0.2078358209,0,-28.2701184747,-0.004119403000000001,12,0.49626865670000003,16.4166666667,0.1979591837,0,-33.4696686526,0.0030612245,12,-1.6122448980000001,0.9828571429,0.34560834160000004,0.0,4.83626554,0.9808917197,352.0,1.0,0.019108280300000002,0.46590909090000004,780.5,892.0,0.022222222200000002,-46.32,82,293.4620047099,280.163142491,,,,,,,,,,,0.4210526316,0.92720086,0.9368117971000001,0.9538658187000001,0.9012813101,0.9285714286000001,1.0,1.0,1.0,0.1006192246,0.0399243052,0.06403124240000001,0.158113883,0.9285714286000001,1.0,1.0,1.0,0.2142857143,0.25,0.2,0.2,"['Incorrect number of total trials for worker_id:s218', 'Incorrect number of trials in small condition for worker_id:s218', 'Incorrect number of trials in medium condition for worker_id:s218', 'Incorrect number of trials in large condition for worker_id:s218']",4,286.0,0.0,71.1140107329,,,,,
s226,28.2,14.4118007202,0.2857142857,121.0,13.0434782609,4.4566422427,0.2333333333,280.0,16.25,-0.1186868687,1,-23.2473971478,0.0015151515000000001,12,-2.8535353535,13.0,-0.026344086000000003,1,-24.3571213223,-0.0042795699,11,-3.4516129032,0.9657142857000001,-1.2551970042,0.4,3.0170882147,1.0,276.0,0.6000000000000001,0.0,0.47486033520000004,796.0,897.5,0.0055555556,1.1578947368,85,210.917113036,286.4996397602,0.676197052,1.0,6.0,0.0015600624,190.0,0.6860671043000001,0.9,6.9,0.0015988937000000001,800.0,0.3888888889,0.9741544815000001,0.9368117971000001,0.9844600706000001,0.9538658187000001,0.8571428571,1.0,0.8,1.0,0.025234410000000002,0.0399243052,0.0158414076,0.06403124240000001,0.8571428571,1.0,0.8,1.0,0.4285714286,0.25,0.6000000000000001,0.4,"['Incorrect number of total trials for worker_id:s226', 'Incorrect number of trials in small condition for worker_id:s226', 'Incorrect number of trials in medium condition for worker_id:s226', 'Incorrect number of trials in large condition for worker_id:s226']",5,274.0,0.0,81.8426792337,440.3854166667,0.04,-0.2841798713,-0.1021765815,-0.40364351070000004
s233,,,,,,,,,9.75,0.15742358080000002,1,-29.6045906007,-0.0036681223000000003,12,-3.6855895197,9.3,0.0166666667,2,-11.2902928558,-0.0033333333,10,-0.8333333333,0.9885714286,-0.7715503814,0.1111111111,3.9843814604,1.0,336.0,0.8888888889000001,0.0,0.4166666667,912.0,1028.0,0.0,75.1578947368,75,290.8836323473,296.9981068254,,,,,,,,,,,0.4444444444,0.9967484003,0.9967484003,0.9975981938,0.9984583584000001,1.0,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0006903211000000001,1.0,1.0,1.0,1.0,0.6428571429000001,0.5,0.6000000000000001,0.8,"['Incorrect number of total trials for worker_id:s233', 'Incorrect number of trials in small condition for worker_id:s233', 'Incorrect number of trials in medium condition for worker_id:s233', 'Incorrect number of trials in large condition for worker_id:s233']",6,319.0,0.0,38.9373162223,948.4191919192,0.01,-0.21432047880000002,0.1646154125,-0.3376844138
s237,,,,,,,,,15.0,-0.1202531646,1,-29.8243163089,-0.0073417722,12,-5.0949367089,16.0769230769,-0.0459459459,2,-21.3465265357,-0.0048378378000000005,13,-3.4594594595,0.9714285714,-1.0871426569,0.2777777778,3.3531969094000003,1.0,338.0,0.7222222222,0.0,0.5055555556,690.0,671.0,0.0,39.1923076923,91,192.9070929752,229.1675062355,0.6521701813,0.5,5.0,0.0014960498,500.0,1.0,1.0,24.0,0.002618342,300.0,0.6842105263,0.9741544815000001,0.9368117971000001,0.9844600706000001,0.9538658187000001,0.9285714286000001,1.0,1.0,1.0,0.025234410000000002,0.0399243052,0.0158414076,0.06403124240000001,0.9285714286000001,1.0,1.0,1.0,0.3571428571,0.25,0.4,0.4,"['Incorrect number of total trials for worker_id:s237', 'Incorrect number of trials in small condition for worker_id:s237', 'Incorrect number of trials in medium condition for worker_id:s237', 'Incorrect number of trials in large condition for worker_id:s237']",3,301.0,0.0,58.5205069162,429.245,0.0,-0.4481664207,-0.057755880700000005,-0.6796947149
s238,,,,,,,,,7.9166666667,0.08671875,0,-29.6795386373,-0.005046875,12,-0.88671875,12.75,-0.0136363636,0,-27.9323769912,-0.0035757576,12,-0.060606060600000004,1.0,0.0,0.0,5.5274822231,1.0,356.0,1.0,0.0,0.393258427,708.5,802.0,0.011111111100000001,81.8181818182,70,264.2852699901,222.8242510368,0.6941539764,0.8,5.5,0.0013771529,1370.0,0.588098526,0.0,5.0,0.0009918667000000001,-100.0,0.4117647059,0.9844600706000001,0.9368117971000001,0.9844600706000001,0.9844600706000001,0.7857142857,0.75,0.8,0.8,0.0158414076,0.25,0.0158414076,0.0158414076,0.7857142857,1.0,0.8,0.8,0.3571428571,0.0,0.6000000000000001,0.4,"['Incorrect number of total trials for worker_id:s238', 'Incorrect number of trials in small condition for worker_id:s238', 'Incorrect number of trials in medium condition for worker_id:s238', 'Incorrect number of trials in large condition for worker_id:s238']",2,411.0,0.0,125.9642806513,680.835,0.0,-0.3027804772,-0.058661027500000004,-0.5222071916000001
