"dv","N","rep","icc_median","icc_2.5","icc_97.5","spearman_median","spearman_2.5","spearman_97.5","eta_median","eta_2.5","eta_97.5","sem_median","sem_2.5","sem_97.5"
"dot_pattern_expectancy.AY.BY_hddm_drift","90","1000",0.0156423772991871,-0.365313151790854,0.310344544592965,0.0278267596433798,-0.157321094426462,0.22621437705517,0.0278267596433798,-0.157321094426462,0.22621437705517,0.0278267596433798,-0.157321094426462,0.22621437705517
"dot_pattern_expectancy.BX.BY_EZ_drift","10","1000",0.126975188045055,-2.91941441477291,0.85033716634698,0.0476190476190476,-0.642857142857143,0.683333333333333,0.0476190476190476,-0.642857142857143,0.683333333333333,0.0476190476190476,-0.642857142857143,0.683333333333333
"dot_pattern_expectancy.BX.BY_EZ_drift","100","1000",0.172475189216832,-0.25202552651208,0.465851261343571,0.0408967321207064,-0.143156763265745,0.217356689003252,0.0408967321207064,-0.143156763265745,0.217356689003252,0.0408967321207064,-0.143156763265745,0.217356689003252
"dot_pattern_expectancy.BX.BY_EZ_drift","110","1000",0.180994762519223,-0.23155896981124,0.454247657055452,0.0438325605808765,-0.135950871794194,0.216143544905121,0.0438325605808765,-0.135950871794194,0.216143544905121,0.0438325605808765,-0.135950871794194,0.216143544905121
"dot_pattern_expectancy.BX.BY_EZ_drift","120","1000",0.180078283929807,-0.183484770678521,0.445256083422466,0.0483432290560872,-0.118528449502134,0.200096819241736,0.0483432290560872,-0.118528449502134,0.200096819241736,0.0483432290560872,-0.118528449502134,0.200096819241736
"dot_pattern_expectancy.BX.BY_EZ_drift","130","1000",0.178378948038677,-0.19260154167709,0.419625763257617,0.0442713894440212,-0.114255894075722,0.199325006544358,0.0442713894440212,-0.114255894075722,0.199325006544358,0.0442713894440212,-0.114255894075722,0.199325006544358
"dot_pattern_expectancy.BX.BY_EZ_drift","140","1000",0.174881142574859,-0.111276486391544,0.409468435674498,0.0428883544051682,-0.0913324241936662,0.18142978417736,0.0428883544051682,-0.0913324241936662,0.18142978417736,0.0428883544051682,-0.0913324241936662,0.18142978417736
"dot_pattern_expectancy.BX.BY_EZ_drift","150","1000",0.167458215676183,-0.131125520208754,0.386513093945216,0.0463853153643287,-0.0905955930199508,0.179691360739793,0.0463853153643287,-0.0905955930199508,0.179691360739793,0.0463853153643287,-0.0905955930199508,0.179691360739793
"dot_pattern_expectancy.BX.BY_EZ_drift","20","1000",0.172594191892806,-1.61126944242487,0.75535701353959,0.0474716202270382,-0.44734068627451,0.4853108875129,0.0474716202270382,-0.44734068627451,0.4853108875129,0.0474716202270382,-0.44734068627451,0.4853108875129
"dot_pattern_expectancy.BX.BY_EZ_drift","30","1000",0.173284039312118,-0.908676640624568,0.679116674704077,0.0446153846153846,-0.356980769230769,0.418480769230769,0.0446153846153846,-0.356980769230769,0.418480769230769,0.0446153846153846,-0.356980769230769,0.418480769230769
"dot_pattern_expectancy.BX.BY_EZ_drift","40","1000",0.146087244356321,-0.653650412967925,0.629123567984469,0.0404963054581051,-0.272765118008926,0.366938826116957,0.0404963054581051,-0.272765118008926,0.366938826116957,0.0404963054581051,-0.272765118008926,0.366938826116957
"dot_pattern_expectancy.BX.BY_EZ_drift","50","1000",0.185562142951998,-0.514105885344618,0.588693875906707,0.0488075582934824,-0.215206749284092,0.320474385535361,0.0488075582934824,-0.215206749284092,0.320474385535361,0.0488075582934824,-0.215206749284092,0.320474385535361
"dot_pattern_expectancy.BX.BY_EZ_drift","60","1000",0.173037522510086,-0.49923045207919,0.545785121495819,0.0422795251310515,-0.20489866285426,0.298483573917372,0.0422795251310515,-0.20489866285426,0.298483573917372,0.0422795251310515,-0.20489866285426,0.298483573917372
"dot_pattern_expectancy.BX.BY_EZ_drift","70","1000",0.177898107312876,-0.379951644873349,0.528317776074474,0.0524004986610029,-0.172797416235263,0.273412105751391,0.0524004986610029,-0.172797416235263,0.273412105751391,0.0524004986610029,-0.172797416235263,0.273412105751391
"dot_pattern_expectancy.BX.BY_EZ_drift","80","1000",0.171727267959509,-0.384809554477289,0.500592404482326,0.0449838421536534,-0.192616961311354,0.254969844348132,0.0449838421536534,-0.192616961311354,0.254969844348132,0.0449838421536534,-0.192616961311354,0.254969844348132
"dot_pattern_expectancy.BX.BY_EZ_drift","90","1000",0.180390246936367,-0.287815160295637,0.473158420366836,0.0496115685830123,-0.148460183418952,0.230552783678988,0.0496115685830123,-0.148460183418952,0.230552783678988,0.0496115685830123,-0.148460183418952,0.230552783678988
"dot_pattern_expectancy.BX.BY_EZ_non_decision","10","1000",0.0407199306614472,-2.64303062835887,0.74701707714181,0.05,-0.648522727272727,0.716666666666667,0.05,-0.648522727272727,0.716666666666667,0.05,-0.648522727272727,0.716666666666667
"dot_pattern_expectancy.BX.BY_EZ_non_decision","100","1000",-0.00153725167087166,-0.327757295023807,0.238553803520772,0.013986013986014,-0.15550851779104,0.199692316102046,0.013986013986014,-0.15550851779104,0.199692316102046,0.013986013986014,-0.15550851779104,0.199692316102046
"dot_pattern_expectancy.BX.BY_EZ_non_decision","110","1000",-0.00209359875692795,-0.283214921369494,0.201648111873074,0.0134522123590637,-0.141937983780089,0.167138847524242,0.0134522123590637,-0.141937983780089,0.167138847524242,0.0134522123590637,-0.141937983780089,0.167138847524242
"dot_pattern_expectancy.BX.BY_EZ_non_decision","120","1000",0.00730342145312927,-0.276890938545738,0.185094393305552,0.0135699532058581,-0.128808490646423,0.166866499679624,0.0135699532058581,-0.128808490646423,0.166866499679624,0.0135699532058581,-0.128808490646423,0.166866499679624
"dot_pattern_expectancy.BX.BY_EZ_non_decision","130","1000",0.00269560074501124,-0.257625217065923,0.205877911378681,0.0181697267719188,-0.129415085817525,0.165960560307074,0.0181697267719188,-0.129415085817525,0.165960560307074,0.0181697267719188,-0.129415085817525,0.165960560307074
"dot_pattern_expectancy.BX.BY_EZ_non_decision","140","1000",-0.00305736165854184,-0.243498839845309,0.172835680132546,0.0123407322398,-0.120483104504739,0.154960139629228,0.0123407322398,-0.120483104504739,0.154960139629228,0.0123407322398,-0.120483104504739,0.154960139629228
"dot_pattern_expectancy.BX.BY_EZ_non_decision","150","1000",-0.000926377886962716,-0.222423298820685,0.180985637562324,0.0136987593754422,-0.107457348772478,0.146090823970038,0.0136987593754422,-0.107457348772478,0.146090823970038,0.0136987593754422,-0.107457348772478,0.146090823970038
"dot_pattern_expectancy.BX.BY_EZ_non_decision","20","1000",-0.0251074474323309,-1.17694748135479,0.564366712674129,-0.00087719298245614,-0.426515737874097,0.473787409700723,-0.00087719298245614,-0.426515737874097,0.473787409700723,-0.00087719298245614,-0.426515737874097,0.473787409700723
"dot_pattern_expectancy.BX.BY_EZ_non_decision","30","1000",-0.0124936400383796,-0.909490896450472,0.464996985080564,0.0101299666517058,-0.350495726495726,0.398668737060042,0.0101299666517058,-0.350495726495726,0.398668737060042,0.0101299666517058,-0.350495726495726,0.398668737060042
"dot_pattern_expectancy.BX.BY_EZ_non_decision","40","1000",0.00177822020398711,-0.678588669210646,0.419744923028778,0.0112994310374569,-0.284030969736271,0.324097593582887,0.0112994310374569,-0.284030969736271,0.324097593582887,0.0112994310374569,-0.284030969736271,0.324097593582887
"dot_pattern_expectancy.BX.BY_EZ_non_decision","50","1000",0.00419217931105503,-0.551874942808037,0.3622240042149,0.016892254087376,-0.250425314719282,0.279871066032812,0.016892254087376,-0.250425314719282,0.279871066032812,0.016892254087376,-0.250425314719282,0.279871066032812
"dot_pattern_expectancy.BX.BY_EZ_non_decision","60","1000",0.00304700375472186,-0.44875496332368,0.316352168744104,0.0205497555173781,-0.213635172259132,0.256389980552629,0.0205497555173781,-0.213635172259132,0.256389980552629,0.0205497555173781,-0.213635172259132,0.256389980552629
"dot_pattern_expectancy.BX.BY_EZ_non_decision","70","1000",0.000875363702887888,-0.439029156063947,0.286655669579358,0.0217526297634883,-0.200623799519808,0.253572009206091,0.0217526297634883,-0.200623799519808,0.253572009206091,0.0217526297634883,-0.200623799519808,0.253572009206091
"dot_pattern_expectancy.BX.BY_EZ_non_decision","80","1000",0.00971843086864221,-0.391747039250139,0.278805433583165,0.02243378756652,-0.176703505087097,0.228133596295401,0.02243378756652,-0.176703505087097,0.228133596295401,0.02243378756652,-0.176703505087097,0.228133596295401
"dot_pattern_expectancy.BX.BY_EZ_non_decision","90","1000",0.00197989627504861,-0.307806551427938,0.269932512701421,0.0147944293565181,-0.155403367454861,0.215746760327263,0.0147944293565181,-0.155403367454861,0.215746760327263,0.0147944293565181,-0.155403367454861,0.215746760327263
"dot_pattern_expectancy.BX.BY_EZ_thresh","10","1000",0.169652905504246,-2.44515974461903,0.783696031190023,0.0909090909090909,-0.619047619047619,0.709090909090909,0.0909090909090909,-0.619047619047619,0.709090909090909,0.0909090909090909,-0.619047619047619,0.709090909090909
"dot_pattern_expectancy.BX.BY_EZ_thresh","100","1000",0.183900760187533,-0.142690502943137,0.391513519535717,0.110422362562774,-0.0607946142327108,0.275360036563467,0.110422362562774,-0.0607946142327108,0.275360036563467,0.110422362562774,-0.0607946142327108,0.275360036563467
"dot_pattern_expectancy.BX.BY_EZ_thresh","110","1000",0.174597731290438,-0.147931470772807,0.38754505137206,0.104195923987378,-0.0698144163015859,0.275082159624413,0.104195923987378,-0.0698144163015859,0.275082159624413,0.104195923987378,-0.0698144163015859,0.275082159624413
"dot_pattern_expectancy.BX.BY_EZ_thresh","120","1000",0.185550432172455,-0.104073454653055,0.372026986756533,0.107980660377964,-0.0385401311235714,0.261201575326159,0.107980660377964,-0.0385401311235714,0.261201575326159,0.107980660377964,-0.0385401311235714,0.261201575326159
"dot_pattern_expectancy.BX.BY_EZ_thresh","130","1000",0.178791965273157,-0.0942912183909018,0.366341185744281,0.107275533334121,-0.0343003450114822,0.251483754181069,0.107275533334121,-0.0343003450114822,0.251483754181069,0.107275533334121,-0.0343003450114822,0.251483754181069
"dot_pattern_expectancy.BX.BY_EZ_thresh","140","1000",0.176444905560643,-0.0757486769695345,0.343809992825876,0.103244372353305,-0.0242583188888985,0.246827157327638,0.103244372353305,-0.0242583188888985,0.246827157327638,0.103244372353305,-0.0242583188888985,0.246827157327638
"dot_pattern_expectancy.BX.BY_EZ_thresh","150","1000",0.175996263841174,-0.0571150637021962,0.34800688239656,0.104459224102773,-0.0269606028715645,0.235946240089499,0.104459224102773,-0.0269606028715645,0.235946240089499,0.104459224102773,-0.0269606028715645,0.235946240089499
"dot_pattern_expectancy.BX.BY_EZ_thresh","20","1000",0.176577094839796,-1.11211915458287,0.645316929561781,0.0980392156862745,-0.345632739938081,0.539522058823529,0.0980392156862745,-0.345632739938081,0.539522058823529,0.0980392156862745,-0.345632739938081,0.539522058823529
"dot_pattern_expectancy.BX.BY_EZ_thresh","30","1000",0.170239245524196,-0.663282076182423,0.599355183431081,0.0993711843711844,-0.236311594202898,0.474784838350056,0.0993711843711844,-0.236311594202898,0.474784838350056,0.0993711843711844,-0.236311594202898,0.474784838350056
"dot_pattern_expectancy.BX.BY_EZ_thresh","40","1000",0.184850788932217,-0.614817210331326,0.507757371119298,0.101640711902113,-0.208378928373857,0.409640211884126,0.101640711902113,-0.208378928373857,0.409640211884126,0.101640711902113,-0.208378928373857,0.409640211884126
"dot_pattern_expectancy.BX.BY_EZ_thresh","50","1000",0.175347717291978,-0.412300028800703,0.479694090769563,0.100682970419813,-0.1722405429323,0.369361128955781,0.100682970419813,-0.1722405429323,0.369361128955781,0.100682970419813,-0.1722405429323,0.369361128955781
"dot_pattern_expectancy.BX.BY_EZ_thresh","60","1000",0.175915191381435,-0.330954734028811,0.45228310094472,0.097464082765391,-0.140747376059748,0.338633069828722,0.097464082765391,-0.140747376059748,0.338633069828722,0.097464082765391,-0.140747376059748,0.338633069828722
"dot_pattern_expectancy.BX.BY_EZ_thresh","70","1000",0.187729053909899,-0.274342423572805,0.434090772710651,0.107689964229524,-0.107797418967587,0.321250559065557,0.107689964229524,-0.107797418967587,0.321250559065557,0.107689964229524,-0.107797418967587,0.321250559065557
"dot_pattern_expectancy.BX.BY_EZ_thresh","80","1000",0.185339578294509,-0.222235723457596,0.418717874341204,0.110862599358254,-0.0834342421051633,0.293941336804344,0.110862599358254,-0.0834342421051633,0.293941336804344,0.110862599358254,-0.0834342421051633,0.293941336804344
"dot_pattern_expectancy.BX.BY_EZ_thresh","90","1000",0.173699878633755,-0.184511443523962,0.397451296822202,0.100970826437245,-0.0761870941558441,0.286867049226969,0.100970826437245,-0.0761870941558441,0.286867049226969,0.100970826437245,-0.0761870941558441,0.286867049226969
"dot_pattern_expectancy.BX.BY_hddm_drift","10","1000",0.183849938910663,-1.41765990363021,0.744634489129393,0.15,-0.566666666666667,0.678690476190476,0.15,-0.566666666666667,0.678690476190476,0.15,-0.566666666666667,0.678690476190476
"dot_pattern_expectancy.BX.BY_hddm_drift","100","1000",0.174968390807997,-0.0391251842619363,0.368544402801271,0.132907066975854,-0.0209319598848398,0.304090060547374,0.132907066975854,-0.0209319598848398,0.304090060547374,0.132907066975854,-0.0209319598848398,0.304090060547374
"dot_pattern_expectancy.BX.BY_hddm_drift","110","1000",0.175901204807892,-0.0310184678598704,0.353041030168025,0.134424709496808,-0.023551176259788,0.285885748279632,0.134424709496808,-0.023551176259788,0.285885748279632,0.134424709496808,-0.023551176259788,0.285885748279632
"dot_pattern_expectancy.BX.BY_hddm_drift","120","1000",0.17416734566506,-0.0274407937190188,0.341298801735009,0.133127007453652,-0.0221175799086757,0.279099495792534,0.133127007453652,-0.0221175799086757,0.279099495792534,0.133127007453652,-0.0221175799086757,0.279099495792534
"dot_pattern_expectancy.BX.BY_hddm_drift","130","1000",0.173242804132205,0.0010119698411337,0.338392193860338,0.131828584614008,-0.00327646705760444,0.277050876338851,0.131828584614008,-0.00327646705760444,0.277050876338851,0.131828584614008,-0.00327646705760444,0.277050876338851
"dot_pattern_expectancy.BX.BY_hddm_drift","140","1000",0.178222848824276,0.0137623360930846,0.320140291759861,0.13639210744127,0.00775479621078649,0.265744574411944,0.13639210744127,0.00775479621078649,0.265744574411944,0.13639210744127,0.00775479621078649,0.265744574411944
"dot_pattern_expectancy.BX.BY_hddm_drift","150","1000",0.174221561227224,0.0263198753637893,0.319624039219557,0.131919989584805,0.0062771475174394,0.2578079924694,0.131919989584805,0.0062771475174394,0.2578079924694,0.131919989584805,0.0062771475174394,0.2578079924694
"dot_pattern_expectancy.BX.BY_hddm_drift","20","1000",0.18502863006635,-0.590836510572946,0.617244682906135,0.130030959752322,-0.326112616099071,0.547383900928793,0.130030959752322,-0.326112616099071,0.547383900928793,0.130030959752322,-0.326112616099071,0.547383900928793
"dot_pattern_expectancy.BX.BY_hddm_drift","30","1000",0.171984619913106,-0.406284895063833,0.521326307755908,0.122307692307692,-0.221229632436529,0.450974358974359,0.122307692307692,-0.221229632436529,0.450974358974359,0.122307692307692,-0.221229632436529,0.450974358974359
"dot_pattern_expectancy.BX.BY_hddm_drift","40","1000",0.181933194257989,-0.308670468734834,0.484659945528619,0.129558898881904,-0.190837789661319,0.446541314473003,0.129558898881904,-0.190837789661319,0.446541314473003,0.129558898881904,-0.190837789661319,0.446541314473003
"dot_pattern_expectancy.BX.BY_hddm_drift","50","1000",0.187443860884415,-0.238970334535955,0.45603848794409,0.13475407179321,-0.147068437630279,0.38578431372549,0.13475407179321,-0.147068437630279,0.38578431372549,0.13475407179321,-0.147068437630279,0.38578431372549
"dot_pattern_expectancy.BX.BY_hddm_drift","60","1000",0.181010000856443,-0.15140362586103,0.44756297356379,0.140749038745934,-0.112267453734657,0.363150743276033,0.140749038745934,-0.112267453734657,0.363150743276033,0.140749038745934,-0.112267453734657,0.363150743276033
"dot_pattern_expectancy.BX.BY_hddm_drift","70","1000",0.166384872436731,-0.136011280473367,0.412279325463984,0.130792063051024,-0.0924592760180996,0.344560733384262,0.130792063051024,-0.0924592760180996,0.344560733384262,0.130792063051024,-0.0924592760180996,0.344560733384262
"dot_pattern_expectancy.BX.BY_hddm_drift","80","1000",0.166219695297581,-0.109926512364748,0.379167618817263,0.12451960880154,-0.0704088797111439,0.332874000826145,0.12451960880154,-0.0704088797111439,0.332874000826145,0.12451960880154,-0.0704088797111439,0.332874000826145
"dot_pattern_expectancy.BX.BY_hddm_drift","90","1000",0.183253892479881,-0.0926611984541474,0.381805540726989,0.140547872425279,-0.0468611184558435,0.327941156625632,0.140547872425279,-0.0468611184558435,0.327941156625632,0.140547872425279,-0.0468611184558435,0.327941156625632
"dot_pattern_expectancy.EZ_drift","10","1000",0.799255275884724,0.072832888004811,0.955077628586904,0.63961038961039,0.0166666666666667,0.95,0.63961038961039,0.0166666666666667,0.95,0.63961038961039,0.0166666666666667,0.95
"dot_pattern_expectancy.EZ_drift","100","1000",0.793727748341311,0.707246546350711,0.852399370766779,0.646756919585867,0.518355864084765,0.748009750666001,0.646756919585867,0.518355864084765,0.748009750666001,0.646756919585867,0.518355864084765,0.748009750666001
"dot_pattern_expectancy.EZ_drift","110","1000",0.790271575011674,0.710182726265951,0.853123235121413,0.642908146705615,0.535648376633841,0.751836794073636,0.642908146705615,0.535648376633841,0.751836794073636,0.642908146705615,0.535648376633841,0.751836794073636
"dot_pattern_expectancy.EZ_drift","120","1000",0.789271254496725,0.708999875403908,0.848179482113122,0.644121351666322,0.533139455886103,0.73698091220465,0.644121351666322,0.533139455886103,0.73698091220465,0.644121351666322,0.533139455886103,0.73698091220465
"dot_pattern_expectancy.EZ_drift","130","1000",0.791549179397619,0.720057818486243,0.847037243778958,0.645786297708057,0.545815619378636,0.736890465191699,0.645786297708057,0.545815619378636,0.736890465191699,0.645786297708057,0.545815619378636,0.736890465191699
"dot_pattern_expectancy.EZ_drift","140","1000",0.792088681739042,0.729045079772263,0.847654422897331,0.645966469258841,0.553843302409001,0.729128907850958,0.645966469258841,0.553843302409001,0.729128907850958,0.645966469258841,0.553843302409001,0.729128907850958
"dot_pattern_expectancy.EZ_drift","150","1000",0.79201245773036,0.729947149471834,0.836992922392859,0.645216201786309,0.560442716510989,0.725403120707266,0.645216201786309,0.560442716510989,0.725403120707266,0.645216201786309,0.560442716510989,0.725403120707266
"dot_pattern_expectancy.EZ_drift","20","1000",0.792179672959992,0.43370153280408,0.920008226267437,0.643395252837977,0.261061661506708,0.859665247678019,0.643395252837977,0.261061661506708,0.859665247678019,0.643395252837977,0.261061661506708,0.859665247678019
"dot_pattern_expectancy.EZ_drift","30","1000",0.791711455442981,0.55325976969584,0.899855203549007,0.643520658085875,0.348690027363941,0.832333333333333,0.643520658085875,0.348690027363941,0.832333333333333,0.643520658085875,0.348690027363941,0.832333333333333
"dot_pattern_expectancy.EZ_drift","40","1000",0.793800474754158,0.622098544655954,0.890345085790116,0.64273798228969,0.417338503342989,0.808739495798319,0.64273798228969,0.417338503342989,0.808739495798319,0.64273798228969,0.417338503342989,0.808739495798319
"dot_pattern_expectancy.EZ_drift","50","1000",0.790571196474405,0.635521329460104,0.877950177735639,0.641235905331198,0.438175087108013,0.790131821002122,0.641235905331198,0.438175087108013,0.790131821002122,0.641235905331198,0.438175087108013,0.790131821002122
"dot_pattern_expectancy.EZ_drift","60","1000",0.792903676546147,0.657621680607708,0.87740535682731,0.642346687089212,0.457081419293461,0.784421489456097,0.642346687089212,0.457081419293461,0.784421489456097,0.642346687089212,0.457081419293461,0.784421489456097
"dot_pattern_expectancy.EZ_drift","70","1000",0.790546036506443,0.672576457221201,0.86471696801936,0.643942627849398,0.484426808855222,0.765279389641092,0.643942627849398,0.484426808855222,0.765279389641092,0.643942627849398,0.484426808855222,0.765279389641092
"dot_pattern_expectancy.EZ_drift","80","1000",0.790793634754775,0.677813068683114,0.871089879494776,0.642858910599383,0.497696549966383,0.77018216009097,0.642858910599383,0.497696549966383,0.77018216009097,0.642858910599383,0.497696549966383,0.77018216009097
"dot_pattern_expectancy.EZ_drift","90","1000",0.79036017361985,0.692357733434457,0.860456191853179,0.644062389223679,0.509101576534924,0.756018936031579,0.644062389223679,0.509101576534924,0.756018936031579,0.644062389223679,0.509101576534924,0.756018936031579
"dot_pattern_expectancy.EZ_non_decision","10","1000",0.578238390795141,-0.837029559066056,0.93706868435947,0.404761904761905,-0.333333333333333,0.85,0.404761904761905,-0.333333333333333,0.85,0.404761904761905,-0.333333333333333,0.85
"dot_pattern_expectancy.EZ_non_decision","100","1000",0.52607164891179,0.221044806353475,0.778792758697983,0.408348896290243,0.241076910263841,0.554560697518444,0.408348896290243,0.241076910263841,0.554560697518444,0.408348896290243,0.241076910263841,0.554560697518444
"dot_pattern_expectancy.EZ_non_decision","110","1000",0.513076689759685,0.230851490412968,0.769747481093205,0.403387751371971,0.255789521510488,0.541902051242923,0.403387751371971,0.255789521510488,0.541902051242923,0.403387751371971,0.255789521510488,0.541902051242923
"dot_pattern_expectancy.EZ_non_decision","120","1000",0.499589041632776,0.252454153123966,0.75911654211444,0.405393802412456,0.263650788961776,0.542837339047865,0.405393802412456,0.263650788961776,0.542837339047865,0.405393802412456,0.263650788961776,0.542837339047865
"dot_pattern_expectancy.EZ_non_decision","130","1000",0.49784132302034,0.266886379590021,0.753071996085085,0.403497710182123,0.276001749906551,0.530257655197253,0.403497710182123,0.276001749906551,0.530257655197253,0.403497710182123,0.276001749906551,0.530257655197253
"dot_pattern_expectancy.EZ_non_decision","140","1000",0.49891552334324,0.282218298657573,0.749495093419654,0.411643978509032,0.288867112843811,0.527853187721483,0.411643978509032,0.288867112843811,0.527853187721483,0.411643978509032,0.288867112843811,0.527853187721483
"dot_pattern_expectancy.EZ_non_decision","150","1000",0.497899354131077,0.29612914132521,0.743508419384226,0.404100068626701,0.287887765390055,0.521937494855716,0.404100068626701,0.287887765390055,0.521937494855716,0.404100068626701,0.287887765390055,0.521937494855716
"dot_pattern_expectancy.EZ_non_decision","20","1000",0.611784263631255,-0.153155437096186,0.894147966546551,0.411145510835913,-0.0490441176470589,0.760730134158927,0.411145510835913,-0.0490441176470589,0.760730134158927,0.411145510835913,-0.0490441176470589,0.760730134158927
"dot_pattern_expectancy.EZ_non_decision","30","1000",0.602603297078061,-0.0452552831711635,0.868349512334955,0.407156119742326,0.0497810618500273,0.6801026272578,0.407156119742326,0.0497810618500273,0.6801026272578,0.407156119742326,0.0497810618500273,0.6801026272578
"dot_pattern_expectancy.EZ_non_decision","40","1000",0.572845820748986,0.0266760388189192,0.838419753722952,0.408250572956456,0.108650378944309,0.647032854393535,0.408250572956456,0.108650378944309,0.647032854393535,0.408250572956456,0.108650378944309,0.647032854393535
"dot_pattern_expectancy.EZ_non_decision","50","1000",0.572041552858496,0.0928469036339399,0.820351992414383,0.404696098002962,0.123857209863307,0.636041857693013,0.404696098002962,0.123857209863307,0.636041857693013,0.404696098002962,0.123857209863307,0.636041857693013
"dot_pattern_expectancy.EZ_non_decision","60","1000",0.577912472694086,0.124007864625101,0.821854594945321,0.410396033529045,0.187456795484151,0.608819187480728,0.410396033529045,0.187456795484151,0.608819187480728,0.410396033529045,0.187456795484151,0.608819187480728
"dot_pattern_expectancy.EZ_non_decision","70","1000",0.567369322974855,0.149454131036931,0.801553948030837,0.407037253217687,0.190742741460396,0.590422787013651,0.407037253217687,0.190742741460396,0.590422787013651,0.407037253217687,0.190742741460396,0.590422787013651
"dot_pattern_expectancy.EZ_non_decision","80","1000",0.526782861205619,0.167476462199109,0.788971120554569,0.40510144480311,0.210131981972947,0.580476093433467,0.40510144480311,0.210131981972947,0.580476093433467,0.40510144480311,0.210131981972947,0.580476093433467
"dot_pattern_expectancy.EZ_non_decision","90","1000",0.515362599550194,0.199942176009423,0.785404788148615,0.40746616661146,0.208144150168823,0.573398580586081,0.40746616661146,0.208144150168823,0.573398580586081,0.40746616661146,0.208144150168823,0.573398580586081
"dot_pattern_expectancy.EZ_thresh","10","1000",0.54115710825908,-0.91635385618596,0.901918479460063,0.388095238095238,-0.33375,0.866666666666667,0.388095238095238,-0.33375,0.866666666666667,0.388095238095238,-0.33375,0.866666666666667
"dot_pattern_expectancy.EZ_thresh","100","1000",0.477555675723379,0.262765464877587,0.687720216887183,0.391788498216012,0.229252986397486,0.541327520153245,0.391788498216012,0.229252986397486,0.541327520153245,0.391788498216012,0.229252986397486,0.541327520153245
"dot_pattern_expectancy.EZ_thresh","110","1000",0.482614021267637,0.297056588977645,0.675988327034675,0.400327837861249,0.235364316620819,0.546838806503094,0.400327837861249,0.235364316620819,0.546838806503094,0.400327837861249,0.235364316620819,0.546838806503094
"dot_pattern_expectancy.EZ_thresh","120","1000",0.48497406612954,0.309251830252549,0.656713694861167,0.393417096981164,0.252566909828652,0.51874074293016,0.393417096981164,0.252566909828652,0.51874074293016,0.393417096981164,0.252566909828652,0.51874074293016
"dot_pattern_expectancy.EZ_thresh","130","1000",0.479049976695544,0.31170328415845,0.66400023326847,0.393782004935167,0.259389007769964,0.524531185826644,0.393782004935167,0.259389007769964,0.524531185826644,0.393782004935167,0.259389007769964,0.524531185826644
"dot_pattern_expectancy.EZ_thresh","140","1000",0.480759617519937,0.331616891447645,0.647484366589569,0.397002751556213,0.280774430060717,0.523895313495468,0.397002751556213,0.280774430060717,0.523895313495468,0.397002751556213,0.280774430060717,0.523895313495468
"dot_pattern_expectancy.EZ_thresh","150","1000",0.481875481749042,0.33171976306129,0.646897322938239,0.395358588703689,0.277843798773936,0.508807653783672,0.395358588703689,0.277843798773936,0.508807653783672,0.395358588703689,0.277843798773936,0.508807653783672
"dot_pattern_expectancy.EZ_thresh","20","1000",0.500427337834075,-0.13324311157397,0.856522460164767,0.389473684210526,-0.0599348555211558,0.771933049535603,0.389473684210526,-0.0599348555211558,0.771933049535603,0.389473684210526,-0.0599348555211558,0.771933049535603
"dot_pattern_expectancy.EZ_thresh","30","1000",0.505425408777128,-0.0213577858313805,0.797777998172423,0.391928120188989,0.0207324414715719,0.703115384615385,0.391928120188989,0.0207324414715719,0.703115384615385,0.391928120188989,0.0207324414715719,0.703115384615385
"dot_pattern_expectancy.EZ_thresh","40","1000",0.501649218267982,0.0427042638047303,0.784795650455495,0.393318019527697,0.0761881684491979,0.659465025012938,0.393318019527697,0.0761881684491979,0.659465025012938,0.393318019527697,0.0761881684491979,0.659465025012938
"dot_pattern_expectancy.EZ_thresh","50","1000",0.497628612338871,0.157371905474046,0.756912619807703,0.397658387132071,0.127366397205935,0.6281926579779,0.397658387132071,0.127366397205935,0.6281926579779,0.397658387132071,0.127366397205935,0.6281926579779
"dot_pattern_expectancy.EZ_thresh","60","1000",0.491751785890685,0.180545515123391,0.734997274108304,0.393087466253846,0.165422649583565,0.591638762766902,0.393087466253846,0.165422649583565,0.591638762766902,0.393087466253846,0.165422649583565,0.591638762766902
"dot_pattern_expectancy.EZ_thresh","70","1000",0.476104285459214,0.223869433164093,0.709374705871399,0.392502974058675,0.184315866338456,0.568788383277839,0.392502974058675,0.184315866338456,0.568788383277839,0.392502974058675,0.184315866338456,0.568788383277839
"dot_pattern_expectancy.EZ_thresh","80","1000",0.481574155994293,0.230409868056626,0.69591824714716,0.390840981813945,0.197889075756738,0.568555456640134,0.390840981813945,0.197889075756738,0.568555456640134,0.390840981813945,0.197889075756738,0.568555456640134
"dot_pattern_expectancy.EZ_thresh","90","1000",0.483962818276412,0.264751067021569,0.69810306307739,0.395089386420032,0.230754511072773,0.56864869019475,0.395089386420032,0.230754511072773,0.56864869019475,0.395089386420032,0.230754511072773,0.56864869019475
"dot_pattern_expectancy.hddm_drift","10","1000",0.782263338888967,0.0253371377248631,0.953308998592303,0.624242424242424,-0.00650432900432898,0.933333333333333,0.624242424242424,-0.00650432900432898,0.933333333333333,0.624242424242424,-0.00650432900432898,0.933333333333333
